x1,x2,x3,x4,cls
21.985447360260764,73.3643408532182,25.1290412906283,32.827773079825775,c2
23.233743662967207,2.686653171036532,95.82527408619985,56.76641479582094,c2
78.34050869336333,52.404142983831434,31.44463351067267,96.42561626521908,c1
31.292502289624935,57.64629724561922,26.372929545307688,76.89614192058339,c2
60.70210357037262,84.7620366178105,14.528184030844123,72.83968466133828,c1
34.57081251036641,63.10491792237144,12.446205871583347,53.43935550160488,c2
20.5258565360679,20.92146965167055,75.02186227841557,63.163206852341844,c2
49.86839163764071,47.23196144390769,18.67327201843755,82.98671540412994,c2
44.326273355977186,59.12507904672456,12.582764339716112,66.13746510634041,c2
70.02502361739106,89.76377658121514,7.946668964180328,41.2931794829828,c1
70.72957906958297,54.01467556230754,40.64660650052772,75.14425743564563,c1
61.92948676344388,83.52310783657067,24.575354858164435,57.919383143748234,c1
74.07207090265308,80.49557151249593,21.142610980679347,54.62687652872873,c1
32.275418442478134,25.784012542703945,55.259654942167266,84.16250670594759,c2
59.17760999213956,66.17885327056993,3.1520451461434082,42.5634450839721,c2
58.07931116543712,54.91287086478053,12.645658776143193,81.61106413159115,c2
56.25669760364609,52.62869180944969,15.661145454153836,85.35002773307147,c2
59.660053797171685,66.10139683513752,1.9747129902858256,41.2931794829828,c2
23.32749208546971,21.23877910696846,66.61339306868848,83.64512579903071,c2
88.08890235020084,66.35696565349659,14.229220065909923,81.4346636114824,c1
37.349371524998375,48.36233895983865,33.703663816313785,78.61279176555097,c2
48.6554312788006,85.39665552840631,20.500355396644196,58.8241177700792,c1
44.67472903100188,63.25983079323622,9.799900919723438,51.00521018031042,c2
21.780643114178368,20.464588938322972,76.85657053007948,63.9979268392482,c2
64.19098717088895,63.53859912365715,22.083873608029812,75.34411740636678,c1
48.1509205373948,62.36141097935618,7.064854502767787,49.90043372705202,c2
53.076967454874556,47.82033100465113,27.487453421500422,85.78511870663866,c2
51.63006872480511,75.0212350372502,16.0966678872208,55.22609272847958,c1
90.40593066943585,57.3286136046429,22.951274043121458,95.26173654491393,c1
29.30359344914869,60.30975090459388,25.04047213905702,74.07430644589323,c2
72.0002307653477,79.26450063050287,18.56251750059233,69.68857124671521,c1
14.509371236541691,79.61286749710942,22.194585047493916,9.50016821699082,c2
31.320626816375686,97.18163347016056,25.686389385486898,0.0,c1
75.3686837000339,71.76132940687827,11.903849053352575,69.54745083062822,c1
64.78088109094318,53.271355712131474,42.79104831240442,87.61922947525392,c1
24.882994757299752,28.230812693874952,66.87918668016455,67.23133018722096,c2
86.38051763552058,79.9922917750246,12.67882912960131,69.97081207888922,c1
20.25542839423375,69.93418073916638,20.651689749499216,29.347045291288172,c2
80.49095327722851,92.41974652662145,6.0016800568634645,39.7173954554134,c1
28.438223395279405,12.396397340288196,61.42029422534301,56.42543440901279,c2
61.67203917241777,51.684048838714745,49.62327955715425,74.96785691553688,c1
35.347482133714095,50.909757639936096,28.462317186120146,75.82621820926194,c2
52.30397565425582,86.84475410388143,22.364387102332696,60.82362675832219,c1
78.54459179773417,88.18433883261552,4.890688607922114,37.18959418787565,c1
40.61109548637402,24.93984965219441,47.09113231524759,80.57639324586049,c2
34.29822094339759,31.149835171208657,47.77392465591143,85.74983860261692,c2
33.07660688401878,17.7079630454224,60.947724384517635,69.81796193749602,c2
17.776864331609804,64.45198636467387,25.645809550477093,69.11245078516417,c2
62.93403716764382,84.27409849315427,17.32612488422685,65.12634459932531,c1
58.13267565209239,60.25549398122336,44.02395157989963,85.26773779972176,c1
57.534200145670624,83.87147470317721,15.727916944881212,65.86740863998835,c1
66.4697949794114,48.50943135002451,44.75111465311134,71.54632332214918,c1
45.58639638275317,26.248376969619862,47.932883882223706,83.3982559989816,c2
80.65681587088679,37.769928193768315,39.262498115320824,92.54571410385807,c1
62.18477092933532,54.78897798665654,12.804187218644325,85.22072797039381,c2
32.120372974493215,66.00074088764327,21.334568246925283,66.0910917737345,c2
77.92368878408297,61.943445576563995,25.619962521808432,80.8349927712158,c1
34.85854805327796,17.46025212631012,61.53832898959657,75.14425743564563,c2
65.86331479999133,55.06770889850963,42.37749585370582,88.94768906225848,c1
27.48703747773475,24.545083761464113,72.9291145238762,69.12418051047037,c2
37.38182290201848,81.045250274091,15.602128072027055,61.0109386508088,c1
72.19782359431451,72.57443488607916,23.958946302797944,67.21950953381162,c1
57.04418435266714,89.86443252870939,16.34781484911797,41.28135882957345,c1
44.55725504618913,58.77671218011802,12.549593986257998,67.81872573356247,c2
54.405454715906224,53.98369298813458,17.69142955607728,81.36410340343889,c2
66.1250892412868,70.9717976254177,15.03004717082732,67.03128836029352,c1
54.9272728583894,89.36901069048484,15.484093307773495,37.78971966865799,c1
35.96766400565375,10.87084232938068,63.66424709759407,64.89175009320131,c2
52.57447591026113,80.13934674664263,27.029961014065094,69.78268183347427,c1
29.278353489244168,67.24752756812985,20.230900122773384,41.68144248342835,c2
68.03683591862637,88.19968044543064,9.692635750748488,52.06361330096293,c1
50.8060208121498,36.54671521102201,30.50681715381136,86.06726861070952,c2
52.53308237601772,53.68172514565178,14.413595537079718,81.7286341689626,c2
47.360621335698674,35.26138740565844,31.344691666487172,84.5622266473899,c2
73.18218203059082,87.23951999461173,4.4478428500656975,41.32864144321085,c1
23.68806294124858,20.510987962446723,67.15618067073041,81.1877938114333,c2
92.98401228825476,71.70744666918618,12.41691257242553,77.16657119215836,c1
35.88329042540149,52.171848514669946,18.440562603657355,70.18240177491657,c2
20.3160042980046,74.99803552518831,23.453249186895558,27.301162970439268,c2
68.09669068068567,86.55812787421372,8.312404419841904,47.24260527201142,c1
29.14926912287533,17.2742818441367,64.02610549895536,71.08777289796957,c2
50.733820103988634,86.31041695510147,20.994981368600172,59.87070023732235,c1
58.283394269807964,25.59804226053052,58.47847157903806,65.91469125362576,c1
59.9463470566601,81.60278693493285,21.92512977362311,57.824817916473435,c1
61.97131298271423,65.76088786777775,1.601654209834796,43.644580230411805,c2
78.20349176816737,37.05747866206169,40.192560363581535,86.39651927221145,c1
61.730451651053954,72.84534531725333,23.1801236349538,77.48403757149221,c1
84.45290584052671,56.438051690009615,23.010334503629355,95.08533602480519,c1
37.82027706264558,26.20983584474288,51.52777478622353,85.9026887440101,c2
54.89835507575593,51.444169625851735,28.12242875912723,72.61609245569528,c1
73.10141415889638,84.2123578562154,10.275917031037975,68.93605026505541,c1
74.11317598021188,87.63466007102045,8.95470308225817,54.13313692863052,c1
33.54967584680065,48.602341653975536,35.7559178926056,84.65633723414896,c2
24.7611218080465,63.97976403851119,20.533568828483425,45.232184911390554,c2
22.982065205633557,64.71541308227968,21.116807030391797,42.62163906998736,c2
81.7197787537229,85.8924515523093,2.9267452129148994,38.38893586840884,c1
15.86151194571245,32.85312837936441,67.59558015809766,72.89851514407559,c2
61.22493131125197,33.27895168140335,58.71109483705603,58.55406130372713,c1
63.9905097750759,75.36211819028838,22.615383289895966,78.17774625603535,c1
79.20659988894417,39.225510482811785,36.416309475089925,87.60740882184457,c1
40.5620578499881,43.104693410964394,29.310961294074566,83.36297589495985,c2
32.293446985267074,45.15672767140511,29.244620587158337,80.70569300853813,c2
44.44944436031125,63.72419522015213,6.928296034635021,47.771806832337674,c2
65.98518774924462,76.96475545094987,22.035884291468328,82.1871845931422,c1
69.04859773994187,79.70566554535692,20.965429599155662,53.65121798194167,c1
29.51128226207732,20.580586498632353,66.98989811962866,88.30119024887023,c2
38.12099315636515,96.23681463215678,36.10269886057683,33.19239477345263,c1
85.66370277423216,89.00492802538476,4.145001830831198,38.37711521499949,c1
60.15764157814652,61.17673912148687,31.433433131582916,76.00252780126753,c1
48.76324196467848,63.03531938618582,8.186615546987746,51.217072660647226,c2
79.93351073419437,35.106474534793655,43.21924742068193,88.06568646171472,c1
48.35118159069439,49.1056588100147,55.79511921941973,84.3036271220346,c1
86.01201422091455,57.522067600384666,22.770410278501735,92.64027933113287,c1
87.07137139519287,82.22992213196032,11.461003295496157,68.32428598707001,c1
81.36425588992492,42.23770519407141,29.698666724104505,84.23306691399111,c1
78.46382392603971,74.6807260698904,13.966872724922998,77.42524345999618,c1
90.47516027374539,90.32917114130375,3.7611734551015576,41.16406157651145,c1
36.99817551146975,28.48600732655558,46.921403493656705,82.14017476381424,c2
35.81694538793818,56.314196230453476,20.005772503069334,66.23203033361521,c2
6.070570927893034,84.01852967479523,22.811012557348096,44.056484537676056,c2
40.519510489006194,47.83582229173761,32.932130010554204,81.31709357411094,c2
57.532253063049424,84.78523612987236,15.521140715531912,62.634005292015594,c1
78.79699139677939,40.18567093363068,33.685140112434574,79.56518181074225,c1
56.12480078460218,58.010005725040884,9.002520085295195,76.40233867081298,c2
34.25639472412724,24.382312991352567,57.060762056561906,86.10254871473127,c2
19.823464509010666,64.04187886112847,26.099812609042157,68.65390036098457,c2
36.372945647549194,26.813771529708475,43.5587050638637,73.90963565109068,c2
78.60805226835124,54.47151885708726,27.524500829258834,93.19221291724632,c1
34.79364529923775,57.0266457621601,19.64033859607556,67.06675032052156,c2
79.17054280336629,91.15761823331974,6.724966075774873,38.50714240250234,c1
33.98163973202374,14.293518729864129,59.283175738255764,60.693599570819345,c2
60.618451131831904,33.6662338585653,59.03590583065888,60.59994362457605,c1
55.42010110406797,78.1108861839422,24.276390893230236,73.96846613382797,c1
79.28953118577331,42.72564331872762,33.02087147564995,82.11662438509869,c1
3.3518666753203634,76.98795496301175,26.454132293708405,9.21829109722942,c2
73.41078395315463,36.15943303386006,42.45891399401211,86.72567900561026,c1
32.23287108149622,47.959677751293746,34.43427316001465,76.21420842539803,c2
53.87217042020927,47.98291468192347,18.148921963512613,80.64686252580084,c2
22.69360852101046,65.81477060546985,21.423137398496568,42.998081417023556,c2
64.14843980990705,74.5336710982724,27.155319103108106,59.1769188102967,c1
37.38182290201848,81.045250274091,15.602128072027055,61.0109386508088,c1
33.8237096971926,33.44172245151489,51.409740021969974,77.1783372887058,c2
67.29261767229877,65.5053190494187,25.490770456846235,74.10949562181183,c1
52.505174191780426,59.34959045377497,8.330928123721112,71.67562308482682,c2
57.46872047826118,86.82941249106632,19.917160273116938,62.516708038953595,c1
85.45385053616886,59.89141131612329,21.63723695263532,91.85193267683243,c1
35.0727271416106,27.409849315427305,48.76688134059922,75.83794793456813,c2
87.05478513582705,32.93844271404357,37.85986602623474,75.56752775580348,c1
2.0877052549596478,84.52966731151332,22.504650311241306,43.85644271074861,c2
57.10093820536674,77.03435398713549,26.398776573976352,76.16719859607008,c1
29.76512414454564,66.70533252010313,20.803024102354232,41.05858497685879,c2
84.31588891533076,80.10080562176563,14.402825941801106,74.32117624594234,c1
53.5227051467884,54.192750526666345,26.03338574536369,73.68622530165399,c1
43.82370969719259,86.75195605563391,30.226376892756374,33.50973385344208,c1
91.10255356280062,90.6928796207254,3.886531544144573,38.28345926875619,c1
78.2063763350136,54.587666091668005,31.835785211191762,87.04274530129025,c1
47.11896674815568,62.26861293110868,14.971029788700541,57.16649844967583,c2
37.52100325234912,17.52985066249574,62.58297973162168,76.77859916164289,c2
56.18061715307675,78.76122089303155,27.72740000430784,72.82795493603207,c1
35.39940433694625,57.406070040075285,22.40868029379456,61.857479291124505,c2
81.96496693565253,33.263610068588235,37.57167165657915,72.47515389581457,c1
61.945351881098155,85.8924515523093,15.738686540159822,61.928403211580594,c1
78.90732607864773,58.02534733785599,29.668942641135548,86.52581903488911,c1
66.6111387548767,56.69362050836866,27.7610011415771,85.52642825318021,c1
59.027612516135555,37.53755888747114,46.79949167510286,71.94613419169463,c1
38.00993733278526,11.250266607295869,66.79087599887995,68.59525173445357,c2
80.31283127447375,40.433381852742976,32.97650074310208,84.58577702610545,c1
63.34941479350107,65.31934876724527,5.484739483490211,62.08116242487065,c2
57.15105755432,54.00692991876429,48.66004695543541,73.79206561371923,c1
46.95627717802825,51.173015973986615,21.832855881275982,87.20732516798967,c2
35.90564581845978,45.86917720311173,28.022917698752885,81.77564399829055,c2
14.38245029530753,29.825592055289675,71.2089947659767,74.18005582985533,c2
75.76891734994844,36.879366279135034,39.89359639864734,81.01139329132455,c1
18.432382147415783,1.811807054896779,97.33474056044975,48.45376760595397,c2
60.46052109700077,34.990102788805864,57.622073362483036,61.9520445183993,c1
58.00142786058888,80.66582599617583,21.556034204234606,53.533011447848175,c1
76.35376327802177,86.60490108401592,5.389105477416161,41.75236640388444,c1
43.677390043917526,26.612459634719936,47.86266612100717,82.69274484664976,c2
41.11012555077198,44.36682170426609,22.10231115514679,76.63747874555588,c2
88.82807260454751,52.05570128008921,23.29454843086997,88.12478972876146,c1
50.267882511592354,65.53600227504892,3.207616257781033,39.059075988615795,c2
55.026429843728586,91.84686825296448,16.79066060697439,38.37711521499949,c1
54.56042806971998,65.17229379562725,5.21894587201413,59.62428507778898,c2
39.35270319970577,43.468776076064465,30.130312102871176,85.92614819462251,c2
34.786433882122175,46.84467926674575,35.68914640187822,81.0349436700401,c2
31.68840908927013,89.46966663797909,17.037930514571265,27.983123744055572,c1
88.29154317114856,52.76033033111691,23.545566157623796,88.45394946216027,c1
28.314187020891474,19.248859669145023,67.74678527580934,86.56109913891086,c2
91.36360686238453,89.27621264223733,4.277683244663668,43.045364030660956,c1
34.09125327218051,65.25760813030642,19.769530661037756,66.38478954690525,c2
71.01154547880203,53.69721643273826,28.55450492170505,88.75946788874037,c1
23.925318564351077,58.660340434130234,22.61907510715747,54.90875364849014,c2
43.36152997425524,27.63436072247771,46.57462252568549,84.9973176209571,c2
71.46009562339096,88.958529001261,8.96547267753678,49.45306745955972,c1
88.30596600537972,64.67687195740271,17.370495616774722,86.93726870163762,c1
74.28192314071637,34.84304781718784,39.15178667585672,76.35532884148503,c1
79.62486208164766,54.92061650832376,27.80881814461413,93.08673631759366,c1
84.20988108373176,40.2788431675566,34.30503801667133,88.74764723533102,c1
83.7245527118534,63.48434220028663,13.701509897258063,80.42345217636415,c1
61.24079642890625,65.0327225375776,5.3003640123204185,63.209580184947754,c2
43.85551204667229,61.62613612126609,9.320007754108603,65.79648471953227,c2
40.41566608254188,46.17862875916287,31.880155943739634,81.55223364885384,c2
49.22145540820226,81.59492903568608,30.891076313352144,42.3988652172727,c1
54.89835507575593,51.444169625851735,28.12242875912723,72.61609245569528,c1
44.03457153365207,32.45050458938735,42.315032201089885,90.33525191630977,c2
39.518565793364054,43.25960628182917,41.119176341353096,80.27060203497093,c2
82.07962846779022,31.691656033556974,39.48736726473819,71.32291297271247,c1
39.912309167874575,58.73031315599426,53.55805888814699,85.83212853596662,c1
87.28555048352553,50.197420363932984,24.69718051995606,86.80796893895997,c1
72.23171725475773,85.06400446029329,10.26859370624852,68.28973330787346,c1
33.02829038934441,61.88133075394672,20.07590410752364,51.74627422097346,c2
76.20448694372931,54.23147874438254,30.06397139595494,83.58638624439655,c1
63.846281432764364,80.00014967427137,18.555151097421763,55.29701664893568,c1
57.07591458797568,86.31041695510147,19.393025610097574,57.742982623639485,c1
49.29652626037543,86.03950652392732,6.813707540870614,15.802395046236938,c1
32.45281930352134,49.07467623584175,34.3347620996403,88.59488802204096,c2
81.41401466802242,57.080902685530624,20.688607922114286,86.39651927221145,c1
36.68447886694214,25.435271490418977,46.62976285351197,76.55518881220618,c2
76.11506537149616,62.41566790272669,27.328924978999293,81.4346636114824,c1
48.99429576906158,50.87102942221989,43.90936308613522,79.13009083717503,c1
26.36349869112779,2.9343640901488146,79.00833566674565,52.99289851514407,c2
75.76531164139065,91.52918461198816,8.094427811402849,40.36480354983315,c1
53.18672522337364,63.925507115140675,3.351498050703257,41.2468061503769,c2
79.78423439990192,43.33706271726156,33.38962241798953,88.10114842194277,c1
58.19974183126726,88.08368288512128,16.87552501776983,61.493766878529144,c1
55.37394803452826,71.00285503672633,0.302410235423352,22.069159915255003,c2
28.95816656931253,51.30464327008348,25.72701229887781,77.22536530365439,c2
71.35264550836885,85.24960055678828,6.569883903762898,47.38354383189212,c1
21.783527681024598,3.6389557226086735,90.05966355784349,69.03016085181446,c2
69.97021684731267,63.391544152039124,31.223210631744458,79.42406139465524,c1
38.27603862435007,59.08616373616916,56.208240894307195,86.23184847740892,c1
89.66387584824294,88.93532948919912,6.366984728713895,47.137128672358756,c1
33.62251115966799,46.14794553353265,27.62788894393349,79.18892131991234,c2
53.71236541692808,56.585480847306044,16.52486699549831,72.63982469061713,c2
40.03562440055095,43.2364067697673,29.687466345014755,85.85558798657902,c2
35.596997165913066,55.95797146460016,20.474551446356646,70.20595215363213,c2
42.630292278735695,58.443686926326585,16.923772804618004,65.1736272129627,c2
72.37450331364616,78.48245256261063,17.536347384065305,80.64686252580084,c1
76.45183855079361,56.43056797644127,28.33308204277683,92.78121789101357,c1
80.82195732283351,38.62943269709295,38.465117280892585,87.61922947525392,c1
38.477958303586234,63.918023401572334,12.937299416287937,57.742982623639485,c2
57.20110478910211,60.00778306211109,9.397548840114588,76.64920847086208,c2
56.88048518414354,64.56835811066168,7.131195209684021,65.032688653082,c2
54.52963531863646,39.326166430306046,36.080728886208455,68.77147039835602,c1
76.92058066330615,57.00344625009822,28.58767527516316,95.26173654491393,c1
24.12940166872192,0.3562247658533124,98.50130312102871,53.92127444829373,c2
38.12820457348074,51.23495867119182,19.50744179033752,74.35645634996408,c2
81.04406896999329,54.324389048333565,26.358196738966548,84.57404730079926,c1
47.83715177869603,63.12811743443332,10.017446744351348,53.27477563490548,c2
44.90772991800618,30.065819260833614,41.69125724255282,80.64686252580084,c2
79.46476862168184,52.79127548672202,32.49273052318694,97.39036343962827,c1
33.393188095392624,17.35173827956909,63.025825489478116,71.79328405030142,c2
85.72355753629147,81.88941316460053,10.058371206410065,64.33890722605635,c1
74.16437704173248,74.83563894075519,23.29825317164581,64.57350173218036,c1
74.37783498835357,58.21131762002941,31.88747926852909,83.30414541222254,c1
69.16542269721423,74.5490127110875,17.772416912572428,66.47844549314857,c1
41.40867821935689,89.95760476263533,10.050617097809464,24.40874000927466,c1
72.42426209174366,73.28688441778579,13.162599349516446,71.67562308482682,c1
92.21743864886889,89.63206322241221,2.1556421909664634,38.29527992216554,c1
35.15349501330506,52.00151919385437,18.263510457277015,69.88843121743638,c2
11.543315376904713,78.61416592141353,23.242854373532644,8.947325349845876,c2
44.30701887227859,34.75024976894034,32.25278394037952,82.34003473453541,c2
21.919823464509005,1.029758987004531,98.92217890451677,47.53721232621366,c2
50.96389964591942,64.25853236893211,3.6763090443061177,38.94177873555379,c2
45.197484657710085,44.51425086156252,33.120382536024294,88.01931312910881,c2
33.224440934888115,16.925914977530145,61.50860490662762,73.18066504814644,c2
77.9929183883925,78.5056520746725,15.528464040321365,69.11245078516417,c1
53.52241669010377,54.19293761950556,26.03355805888815,73.68631622975713,c1
76.13597848113133,89.66312063372087,4.351778060180499,32.46315138619893,c1
55.866848394377975,52.17959415821319,15.078294957675492,81.01139329132455,c2
82.90966257779317,60.88262917825082,27.214336485234885,86.5375487601953,c1
79.11862060013412,40.627210034163156,32.304477997716845,80.5292924884294,c1
50.0156487751408,48.66430680232145,56.18971719042799,83.56283586568101,c1
80.82988988166065,49.872215590820474,23.781764921274263,80.25887230966474,c1
42.231500912244265,46.852537165992516,32.5224546061559,84.75035689280486,c2
24.6587196850053,66.48867901229949,21.2275184698559,42.22246469716395,c2
49.580511866386864,73.60419387308372,24.918646477265387,71.35819307673422,c1
21.44819678515025,60.87477127900407,26.199452904559845,67.68960782709111,c2
18.49440033460975,2.7794512192840295,96.36418463394146,50.13502823317603,c2
76.62202799472124,37.32876327891426,37.5867490899692,76.59046891622793,c1
37.50658041811796,92.06352176076813,34.700066771490725,49.629467979668476,c1
39.41255796176506,92.10992078489188,33.74028044026105,51.028851487129124,c1
17.059328328609855,30.344587591254534,70.02433928532967,74.68570701146604,c2
83.73320641239211,34.866247329249724,36.45723393714865,77.76622475608535,c1
26.550274394421248,50.3135301799459,31.957697029745624,83.1983051001573,c2
33.71049044847803,49.9031607464256,30.060525125465787,73.81561599243479,c2
25.052463059515823,20.80509790568276,66.20759471859049,86.52581903488911,c2
76.01266324845496,63.37582835354559,23.74855148943503,76.22593815070424,c1
39.91014574273991,24.149943685055398,56.79539922889698,88.90131572965255,c2
62.33621068876245,74.45621466284,25.051543283003426,82.08134428107694,c1
40.48922253712077,95.98910371304449,24.56428371421802,14.097493112196185,c1
74.36269101241085,35.29207063128866,38.66069313115214,75.01486674486483,c1
59.180494558985785,65.79157109340798,1.4874964998815343,40.52938341653254,c2
58.465121981120504,82.84957361541944,16.738966549637063,62.71584058484956,c1
46.816664142670675,62.26075503186191,15.668899562754431,55.614355728925126,c2
26.895701274257405,51.91635453344659,25.154888319296965,75.03841712358039,c2
25.500292062393175,4.514176024426836,88.08107351325737,70.88791292724842,c2
14.23894309470754,32.125337234842675,67.68776789368256,69.84142138810842,c2
38.45127606025861,18.644923984179428,57.120210222499836,73.59220564299808,c2
59.6153430110551,84.38261233989532,13.236263381222136,70.39408239904706,c1
42.56899523325329,58.319831466770445,52.55777887866974,84.1036762232103,c1
77.15927856983177,78.77656250584664,12.996316798414718,67.32498613346426,c1
43.035573920631144,27.920986952145395,45.840136127684325,85.04432745028505,c2
75.96290447035747,83.6080479855714,9.707713184138541,72.34585413313692,c1
60.56652892859976,67.38672464050111,31.965020354535078,80.64686252580084,c1
31.01053588040586,94.20835406945635,33.71098714110324,26.995644543859164,c1
34.47345837930612,33.79008931812144,50.1216964266483,78.74210062103894,c2
73.88313177422496,73.08557252279726,19.525922415835613,72.15772388772197,c1
18.491515767763524,79.11744565888486,21.42684213927241,16.119734126226387,c2
57.24249832334552,80.63476858486717,10.936739397333449,60.129845331296536,c1
55.163086198068775,66.33376614143471,2.2146595730932432,36.943179028342286,c2
78.36286408642161,39.906902603209765,33.34180541495251,82.45760477190684,c1
65.81427716360542,76.32976235467564,24.85588127598165,57.60113478272729,c1
43.70241366130858,61.99770249993451,17.455360027570165,63.4805459323313,c2
54.6730704050653,66.10925473438431,2.022529993322851,38.24799730852814,c2
33.90159300204083,97.85516769131178,25.80451030650269,8.770924829737126,c1
58.39300780996473,55.973687263093694,11.39423180476878,78.73037089573273,c2
32.10667128197362,50.07352748580901,26.79742391280936,81.63452358220354,c2
71.67427471172361,54.1850048831231,32.636612316109165,94.69707302435964,c1
54.19942452891418,64.1114773973141,3.358821375492709,40.964019749584004,c2
56.66681089500898,69.6475545094987,0.10683438516380526,22.421960955472503,c2
61.296324340696195,51.21947112596212,40.77196458957072,83.1042854415014,c1
64.48016499722361,80.20894528282825,23.43481163977858,49.44124680615038,c1
47.22966200087979,62.988920362062075,14.864195403536737,51.95813670131027,c2
71.14639897886335,62.23755551980004,23.61935942447283,82.92788492139266,c1
45.1589756903129,63.63139717190464,8.633338359144464,49.53581203342517,c2
89.04946310999576,71.25056595583861,10.320287763585846,72.93379524809733,c1
77.71960567971212,87.42549027678515,5.9573093243155935,47.278067232239465,c1
92.66021965976535,70.28254760577293,13.128998212247184,81.71690444365639,c1
48.77874651147697,82.1756652085898,9.271759967260431,54.74417378179074,c1
37.748162891489805,18.55960964950027,60.286902018222165,75.75565800121844,c2
36.80130382421449,57.41392793932205,22.969733129429,67.52502796039171,c2
31.53985389668924,12.427454751596835,62.03286880479031,61.975685825217994,c2
54.89835507575593,51.444016209723586,28.12242875912723,72.61627431190158,c1
50.81275916030259,53.89078268418355,20.009434165464064,84.6210571301272,c2
76.15977615761274,75.23040483148549,15.10758825683331,77.54282259017795,c1
50.52299360347302,57.24329926996374,16.702349925689795,70.80562299389872,c2
34.933546791279944,43.58477363637384,30.160036185840138,81.83447448102785,c2
44.3358645407409,63.507541712348505,14.923212785663514,50.947016194295166,c2
30.399007709004888,17.7079630454224,61.84117000883107,68.79502077707157,c2
34.80806813346891,96.29892945477404,23.109992030499495,6.936904989225012,c1
59.975192725122405,84.52966731151332,16.170762702737633,61.39920165125435,c1
69.28080537106347,83.84041729186858,9.873564951429127,65.8319466797603,c1
37.10418334306874,26.132379409310484,45.50024770069141,74.76799694481574,c2
7.083775032631659,86.31827485434823,20.891636332306632,19.811415114069302,c2
45.31777109519792,61.0222004363005,9.648265018200616,66.24385098702456,c2
42.84735593391457,24.405512503414446,48.67857065931462,81.08195349936804,c2
59.05645818459785,65.00203931194739,31.123268787558967,73.78033588841302,c1
98.11421442427651,88.27713688086303,3.768496779891014,48.395573619938716,c1
8.43086774982152,85.86925204024742,21.58924763607384,22.78658264909935,c2
70.5363130908855,79.23344321919423,23.080466108083662,54.72053247497204,c1
45.10885634135964,87.33269222853764,6.459172464298792,9.50016821699082,c1
78.01887949000859,88.13008190924502,5.938785620436384,45.60862725842675,c1
69.17479753946448,33.008041250229184,50.22508454132293,73.94491575511243,c1
24.898138733242465,26.945484888511377,68.11208994765977,76.23766787601043,c2
69.24835399404337,86.21761890685397,7.300924031274906,65.39731034670886,c1
